食材:ID,:LABEL,amount,eat_method,name,not_user,pickking_time,production_method,production_place,side_effects,taste,toxicity,user
52585,食材,,,连钱草,,春至秋季采收,,,,,,
52586,食材,,,凉茶,,,,中国,,,,
52587,食材,,,两面针,,全年均可采挖,,,,,有小毒,
52588,食材,,,两头尖,,夏季采挖,,,,,有毒,
52589,食材,,,灵寿茨,,秋、冬季采挖根部,,,,,无毒,
52590,食材,,,灵芝草,,,,,,,无毒《别录》,
52591,食材,,,羚羊角,,全年均可捕捉,,,,,,
52592,食材,,,硫黄,,,,,,,有毒,
52593,食材,,,六轴子,,9～10月果实成熟而未开裂时采收,,,,,有毒,
52594,食材,,,龙井,,,,,喝法不当易伤肠胃,,,
52595,食材,,,漏芦,,,,,,,无毒,
52596,食材,,,路路通,,冬季果实成熟后采收,,,,,无毒 (《现代实用中药》),
52597,食材,,,轮叶棘豆,,7-9月采集全草,,,,,有小毒《秦岭巴山天然药物志》,
52598,食材,,,萝卜叶,,,,,,,,
52599,食材,,,麻黄根,,秋末采挖,,,,,,
52600,食材,,,马钱子粉,,冬季采收,,,,,有大毒,
52601,食材,,,买麻藤,,全年可采,,,,,,
52602,食材,,,蔓荆子,,秋季,,,,,无毒,
52603,食材,,,猫毛草,,夏季,,,,,,
52604,食材,,,玫瑰,,,,中国华北,,,无毒,
52605,食材,,,玫瑰茄,,11月中、下旬,,,,,,
52606,食材,,,莓叶委陵菜,,内服：煎汤，9-15g,,,,,无毒,
52607,食材,,,密蒙花,,,,,,,小毒,
52608,食材,,,绵马贯众,,秋季采收,,,,,小毒,
52609,食材,,,牡丹花,,4-5月,,,,,,
52610,食材,,,牡丹皮,,秋季采收,,,,,小毒,
52611,食材,,,牡荆叶,,生长季节均可采收，鲜用或晒干,,,,,无毒,
52612,食材,,,木芙蓉,,,,,,,无毒,
52613,食材,,,木天蓼,,春秋,,,,,微毒（《别录》）,
52614,食材,,,木通,,秋季采收,,,,,无毒,
52615,食材,,,苜蓿属,,,,分布于欧洲、亚洲和非洲,,,,
52616,食材,,,南瓜子,,秋季果实成熟时采收,,,,,,
52617,食材,,,南鹤虱,,秋季果实成熟时采收,,,,,有小毒,
52618,食材,,,牛胆,,,,,,,无毒,
52619,食材,,,爬树龙,,全年或秋、冬采收,,,,,,
52620,食材,,,潘生丁,,,,,,,抗血栓形成作用,
52621,食材,,,炮姜,,冬季采挖,,,,,无毒,
52622,食材,,,披针叶兔耳风,,春、夏季采收,,,,,,
52623,食材,,,砒石,,,,,,,大毒,
52624,食材,,,蒲黄,,夏季采收,,,,,无毒,
52625,食材,,煎、焗、炸,普宁豆干,,,,,,,,
52626,食材,,,奇林翠雀,,夏季,,,,,,
52627,食材,,,千金藤,,7-8月采收茎叶，9-10月挖根,,,,,有微毒（《本草纲目》）,
52628,食材,,,千金子,,夏、秋二季果实成熟时,,,,,有毒,
52629,食材,,,枪乌贼,,,,菲律宾,,,,
52630,食材,,,秦皮,,春、秋二季,,,,,无毒,
52631,食材,,,青黛,,夏、秋季,,,,,无毒,
52632,食材,,,青礞石,,常年可采,,,,,,
52633,食材,,,青木香,,春、秋二季采挖,,,,,有小毒,
52634,食材,,,青皮,,7～8月采收未成熟的果实采收,,,,,,
52635,食材,,,青鱼胆,,常年,,,,,有毒,
52636,食材,,,轻粉,,,,,,,有毒,
52637,食材,,,蝤蛑,,捕后,,,,,无毒（《日华子》）,
52638,食材,,,全蝎,,春末至秋初捕捉,,,,,有毒,
52639,食材,,,乳香,,春、夏两季均可采,,,,,无毒,
52640,食材,,,三棵针,,春、秋二季,,,,,有毒,
52641,食材,,,三十六荡,,冬季挖取根部，或收集全株,,,,,有小毒,
52642,食材,,,三叶鬼针草,,夏秋采收,,,,,,
52643,食材,,,桑黄,,全年均可采收,,,,,无毒（《药性论》）,
52644,食材,,,色赤杨,,春、秋季采集,,,,,,
52645,食材,,,沙芥,,夏、秋季采收,,,,,,
52646,食材,,,山稗子,,夏、秋季,,,,,,
52647,食材,,,山海螺,,7-8月,,,,,无毒《别录》,
52648,食材,,,蛇地钱,,夏、秋季,,,,,,
52649,食材,,,升麻,,秋季,,,,,无毒,
52650,食材,,,石榴皮,,秋季果实成熟后,,,,,,
52651,食材,,,石上柏,,四季可采,,,,,有毒,
52652,食材,,,石蟹,,挖出后，去尽表面附着泥土,,,,,无毒,
52653,食材,,,水果皇后,,,,马来西亚群岛,,,,
52654,食材,,,水苦荬,,,,,,,无毒,
52655,食材,,,水牛角,,全年皆可,,,,,无毒,
52656,食材,,,四籽马蓝,,,,贵州,,,,
52657,食材,,,松花粉,,春季花刚开时,,,,,,
52658,食材,,,酸枣核,,,,广布全球,,,,
52659,食材,,,藤黄,,开花之前,,,,,有毒,
52660,食材,,,天葵子,,夏初,,,,,,
52661,食材,,,天仙藤,,秋季采割,,,,,无毒 (《本草纲目》),
52662,食材,,,天竺黄,,秋、冬二季采收,,,,,,
52663,食材,,,铁锈,,,,,,,无毒《本经逢原》,
52664,食材,,,葶苈子,,,,,,,小毒（《药性论》）,
52665,食材,,,铜绿,,,,,,,小毒 《本草纲目》,
52666,食材,,,土贝母,,秋季,,,,,无毒,
52667,食材,,,土茯苓,,夏、秋二季,,,,,无毒,
52668,食材,,,土牛膝,,全年,,,,,无毒,
52669,食材,,,兔耳风,,春夏季,,,,,,
52670,食材,,,瓦楞子,,秋、冬至次年春捕捞,,,,,,
52671,食材,,,望月砂,,9-10月,,,,,,
52672,食材,,,乌龙茶,,,,安溪、感德 、祥华、长坑,,,,
52673,食材,,,无漏子,,9-10月,,,,,无毒《本草拾遗》,
52674,食材,,,西瓜霜,,5-10月,,,,,,
52675,食材,,,西红花,,秋季花开时采收,,,,,无毒,
52676,食材,,,夏天无,,春季或初夏出苗后采挖,,,,,,
52677,食材,,,香加皮,,春、秋二季,,,,,无毒,
52678,食材,,,小飞扬草,,夏、秋季采收,,,,,,
52679,食材,,,小叶莲,,秋季果实成熟时采摘,,,,,有小毒,
52680,食材,,,斜叶榕,,全年均可,,,,,,
52681,食材,,,辛夷,,冬末春初花未开时,,,,,无毒,
52682,食材,,,星毛蕨,,秋季,,,,,,
52683,食材,,,萱草根,,内服：煎汤，6-9g；外用适量,,,,,有毒,
52684,食材,,,血竭,,秋季,,,,,无毒,
52685,食材,,,血余,,,,,,,无毒,
52686,食材,,,血余炭,,全年,,,,,,
52687,食材,,,鸭脚艾,,全草：夏、秋季；根：秋季,,,,,无毒,
52688,食材,,,岩青兰,,7-8月,,,,,无毒,
52689,食材,,,羊蹄叶,,夏、秋季,,,,,无毒,
52690,食材,可作蔬菜食用,,养心草,,,,,,,,
52691,食材,,,野扁豆,,春季采收全草，秋季采收种子,,,,,,
52692,食材,,,野颠茄,,夏、秋,,,,,有毒,
52693,食材,,,野菰,,春、夏,,,,,小毒,
52694,食材,,,野豇豆,,秋季,,,,,,
52695,食材,,,野马追,,秋季花初开时采割,,,,,,
52696,食材,,,夜来香,,,,美洲,,,,
52697,食材,,,夜明砂,,全年,,,,,无毒 《别录》,
52698,食材,,,疣吻沙蚕,,,,福建,,,,
52699,食材,,,莸,,夏、秋季,,,,,,
52700,食材,,,鱼鳖金星,,全年均可,,,,,无毒,
52701,食材,,,禹余粮,,全年可采挖,,,,,,
52702,食材,,,玉蜀黍,,成熟时,,,,,无毒,
52703,食材,,,预知子,,夏、秋二季果实绿黄时采收,,,,,无毒,
52704,食材,,,鸢尾,,,,,,,微毒,
52705,食材,,,原蚕蛾,,夏季,,,,,小毒,
52706,食材,,,原蚕子,,收集雌蛾所产的卵，低温保存,,,,,无毒 《子母秘录》,
52707,食材,,,云实,,秋季,,,,,小毒（《贵阳民间药草》）,
52708,食材,,,皂角刺,,全年均可采收,,,,,无毒,
52709,食材,,,泽漆,,春夏采集全草,,,,,有毒,
52710,食材,,,窄叶大戟,,夏、秋季,,,,,有毒,
52711,食材,,,知母,,春秋二季,,,,,无毒,
52712,食材,,,枳椇子,,10-11月果实成熟时,,,,,无毒《新修本草》,
52713,食材,,,重楼,,秋季,,,,,小毒,
52714,食材,,,竹沥,,,,,,,无毒《纲目》,
52715,食材,,,竹叶椒,,6-8月,,,,,小毒,
52716,食材,,,紫草茸,,,,,,,小毒《新修本草》,
52717,食材,,,紫珠叶,,夏、秋二季枝叶茂盛时采收,,,,,,
52719,食材,,,白蘑菇,,,,,,,,
52720,食材,,,家乐鸡粉,,,,,,,,
52721,食材,,,菜籽油,,,,,,,,
52728,食材,,,小黄米,,,,,,,,
52729,食材,,,干百合,,,,,,,,
52731,食材,,,排骨肉,,,,,,,,
52733,食材,,,海带结,,,,,,,,
52734,食材,,,千岛源纯正茶油,,,,,,,,
52735,食材,,,味极鲜酱油,,,,,,,,
52737,食材,,,红烧酱油,,,,,,,,
52738,食材,,,小公鸡,,,,,,,,
52740,食材,,,耗油,,,,,,,,
52742,食材,,,高梁酒,,,,,,,,
52743,食材,,,小丸子,,,,,,,,
52745,食材,,,黑芝麻油,,,,,,,,
52747,食材,,,轻盐酱油,,,,,,,,
52748,食材,,,甜酒糟,,,,,,,,
52751,食材,,,老酒,,,,,,,,
52752,食材,,,水豆腐,,,,,,,,
52756,食材,,,燕麦片,,,,,,,,
52759,食材,,,蟹味菇和海鲜菇,,,,,,,,
52760,食材,,,土鸡蛋,,,,,,,,
52762,食材,,,玉米油,,,,,,,,
52763,食材,,,葱姜片,,,,,,,,
52764,食材,,,白玉菇,,,,,,,,
52768,食材,,,甜糯米酒,,,,,,,,
52772,食材,,,糯米酒,,,,,,,,
52774,食材,,,月子酒,,,,,,,,
52775,食材,,,自由鸡,,,,,,,,
52778,食材,,,清水,,,,,,,,
52779,食材,,,新鲜鸡脚,,,,,,,,
52780,食材,,,姜醋,,,,,,,,
52782,食材,,,冰片糖,,,,,,,,
52784,食材,,,香信,,,,,,,,
52785,食材,,,瑶柱,,,,,,,,
52787,食材,,,鱼尾,,,,,,,,
52788,食材,,,黑糯米,,,,,,,,
52790,食材,,,优质糯米,,,,,,,,
52791,食材,,,酒曲,,,,,,,,
52792,食材,,,菠菜面,,,,,,,,
52793,食材,,,老抽,,,,,,,,
52795,食材,,,猪手,,,,,,,,
52798,食材,,,糯米黄酒,,,,,,,,
52801,食材,,,五常糯米粉,,,,,,,,
52802,食材,,,紫薯,,,,,,,,
52803,食材,,,甘汁园红糖,,,,,,,,
52804,食材,,,甘汁园红枣枸杞茶,,,,,,,,
52805,食材,,,甘汁园玉米淀粉,,,,,,,,
52806,食材,,,白玉米酒,,,,,,,,
52808,食材,,,奇异果,,,,,,,,
52809,食材,,,紫米饭,,,,,,,,
52810,食材,,,寿司醋,,,,,,,,
52813,食材,,,普通面粉,,,,,,,,
52815,食材,,,鲜菇粉,,,,,,,,
52817,食材,,,素蚝油,,,,,,,,
52818,食材,,,高筋粉,,,,,,,,
52821,食材,,,红番茄,,,,,,,,
52822,食材,,,黄番茄,,,,,,,,
52824,食材,,,馄饨皮,,,,,,,,
52826,食材,,,玉米淀粉,,,,,,,,
52828,食材,,,蛋挞皮,,,,,,,,
52829,食材,,,香肠片,,,,,,,,
52830,食材,,,原制奶酪碎,,,,,,,,
52831,食材,,,即食玉米粒,,,,,,,,
52832,食材,,,豌豆粒,,,,,,,,
52834,食材,,,胡萝卜丁,,,,,,,,
52837,食材,,,奶粉,,,,,,,,
52839,食材,,,圆葱,,,,,,,,
52840,食材,,,全麦吐司,,,,,,,,
52844,食材,,,核桃油,,,,,,,,
52847,食材,,,裙带菜,,,,,,,,
52849,食材,,,消化饼干,,,,,,,,
52851,食材,,,内酯豆腐,,,,,,,,
52852,食材,,,海鲜菇,,,,,,,,
52854,食材,,,热炒油,,,,,,,,
52857,食材,,,紫甘蓝,,,,,,,,
52858,食材,,,温牛奶,,,,,,,,
52860,食材,,,铁棍山药,,,,,,,,
52861,食材,,,中筋面粉,,,,,,,,
52862,食材,,,蜜红豆,,,,,,,,
52864,食材,,,马蹄粉,,,,,,,,
52867,食材,,,砂糖桔子,,,,,,,,
52868,食材,,,椰蓉,,,,,,,,
52870,食材,,,午餐肉,,,,,,,,
52872,食材,,,白色面糊,,,,,,,,
52873,食材,,,黑色面糊,,,,,,,,
52875,食材,,,浓稠黑芝麻酱,,,,,,,,
52880,食材,,,熟南瓜,,,,,,,,
52883,食材,,,酸奶,,,,,,,,
52885,食材,,,芝麻粉,,,,,,,,
52886,食材,,,西梅果泥,,,,,,,,
52887,食材,,,燕麦米粉,,,,,,,,
52889,食材,,,婴儿面,,,,,,,,
52890,食材,,,牛肉泥,,,,,,,,
52892,食材,,,黑芝麻粉,,,,,,,,
52893,食材,,,小排,,,,,,,,
52896,食材,,,四色小米粥,,,,,,,,
52898,食材,,,海苔丝,,,,,,,,
52900,食材,,,婴儿配方奶粉,,,,,,,,
52902,食材,,,果蔬泥,,,,,,,,
52903,食材,,,葡萄糖粉,,,,,,,,
52904,食材,,,牛油果,,,,,,,,
52906,食材,,,细砂糖,,,,,,,,
52907,食材,,,蔓越莓干,,,,,,,,
52909,食材,,,蛋液,,,,,,,,
52910,食材,,,碎碎面,,,,,,,,
52912,食材,,,柠檬片,,,,,,,,
52914,食材,,,金钱菇,,,,,,,,
52916,食材,,,三色藜麦米饭,,,,,,,,
52918,食材,,,牡蛎干,,,,,,,,
52921,食材,,,胚芽米,,,,,,,,
52923,食材,,,淡奶油,,,,,,,,
52924,食材,,,黄油手抓饼,,,,,,,,
52925,食材,,,奶酪碎,,,,,,,,
52927,食材,,,蛋黄液,,,,,,,,
52929,食材,,,黑芝麻酱,,,,,,,,
52931,食材,,,果蔬粉,,,,,,,,
52934,食材,,,无添加酱油,,,,,,,,
52935,食材,,,即食燕麦片,,,,,,,,
52936,食材,,,白心火龙果,,,,,,,,
52938,食材,,,山楂条,,,,,,,,
52939,食材,,,鲈鱼鱼腹部肉,,,,,,,,
52941,食材,,,饮用水,,,,,,,,
52942,食材,,,低筋粉,,,,,,,,
52945,食材,,,巴沙鱼,,,,,,,,
52947,食材,,,色拉油,,,,,,,,
52950,食材,,,瑞慕原制奶酪碎,,,,,,,,
52951,食材,,,肉松海苔碎,,,,,,,,
52954,食材,,,儿童细面条,,,,,,,,
52957,食材,,,大米粉,,,,,,,,
52958,食材,,,熟黑芝麻,,,,,,,,
52960,食材,,,熟米饭,,,,,,,,
52963,食材,,,花生酱,,,,,,,,
52966,食材,,,黄冰糖,,,,,,,,
52967,食材,,,麦芽糖,,,,,,,,
52970,食材,,,配方奶,,,,,,,,
52972,食材,,,杂粮粉,,,,,,,,
52974,食材,,,有机米,,,,,,,,
52975,食材,,,三文鱼肉,,,,,,,,
52976,食材,,,贝贝南瓜,,,,,,,,
52978,食材,,,面团,,,,,,,,
52980,食材,,,草莓酱,,,,,,,,
52982,食材,,,草莓粉,,,,,,,,
52983,食材,,,酵,,,,,,,,
52984,食材,,,麦青粉,,,,,,,,
52986,食材,,,熟白芝麻,,,,,,,,
52992,食材,,,松鲜鲜,,,,,,,,
52993,食材,,,山楂六物膏,,,,,,,,
52997,食材,,,吉利丁片,,,,,,,,
52999,食材,,,食用盐,,,,,,,,
53001,食材,,,黑米粉,,,,,,,,
53003,食材,,,纯藕粉,,,,,,,,
53005,食材,,,藜麦,,,,,,,,
53007,食材,,,干虾,,,,,,,,
53008,食材,,,葱姜水,,,,,,,,
53010,食材,,,土豆淀粉,,,,,,,,
53013,食材,,,窝瓜,,,,,,,,
53017,食材,,,青蒜叶,,,,,,,,
53018,食材,,,蒜瓣,,,,,,,,
53019,食材,,,黑胡椒粉,,,,,,,,
53021,食材,,,海鲜酱油,,,,,,,,
53023,食材,,,米醋,,,,,,,,
53027,食材,,,红皮花生,,,,,,,,
53028,食材,,,羊肉片,,,,,,,,
53029,食材,,,十三香,,,,,,,,
53032,食材,,,白胡椒粉,,,,,,,,
53033,食材,,,小米椒,,,,,,,,
53034,食材,,,黑胡椒,,,,,,,,
53036,食材,,,香菜末,,,,,,,,
53037,食材,,,芝麻酱,,,,,,,,
53040,食材,,,小香葱,,,,,,,,
53042,食材,,,白胡椒,,,,,,,,
53044,食材,,,柴鸡腿,,,,,,,,
53048,食材,,,红葱末,,,,,,,,
53050,食材,,,孜然粉,,,,,,,,
53051,食材,,,蒸鱼豉油,,,,,,,,
53054,食材,,,红皮花生米,,,,,,,,
53056,食材,,,红油辣子,,,,,,,,
53057,食材,,,青椒红椒,,,,,,,,
53058,食材,,,花椒粒,,,,,,,,
53059,食材,,,干辣段,,,,,,,,
53060,食材,,,白醋,,,,,,,,
53064,食材,,,熟芝麻,,,,,,,,
53066,食材,,,生玉米粒,,,,,,,,
53069,食材,,,娃娃菜,,,,,,,,
53070,食材,,,前腿肉,,,,,,,,
53071,食材,,,葱白丝,,,,,,,,
53072,食材,,,葱叶丝,,,,,,,,
53074,食材,,,生花生米,,,,,,,,
53076,食材,,,甜玉米粒,,,,,,,,
53081,食材,,,香鲍菇,,,,,,,,
53082,食材,,,味极鲜,,,,,,,,
53084,食材,,,纯牛奶,,,,,,,,
53086,食材,,,味达美臻品料酒,,,,,,,,
53087,食材,,,味达美臻品特级生抽,,,,,,,,
53088,食材,,,味达美冰糖老抽酱油,,,,,,,,
53089,食材,,,味达美臻品蚝油,,,,,,,,
53091,食材,,,南瓜泥,,,,,,,,
53093,食材,,,牛腩肉,,,,,,,,
53095,食材,,,金龙鱼,,,,,,,,
53098,食材,,,小尖椒,,,,,,,,
53099,食材,,,金龙鱼活性发酵空心挂面条,,,,,,,,
53103,食材,,,高汤精,,,,,,,,
53105,食材,,,蘑菇精,,,,,,,,
53106,食材,,,蒜酥,,,,,,,,
53107,食材,,,干花椒,,,,,,,,
53109,食材,,,香油油,,,,,,,,
53111,食材,,,鸡粉,,,,,,,,
53113,食材,,,小红椒,,,,,,,,
53114,食材,,,黑胡椒碎,,,,,,,,
53116,食材,,,虾肠,,,,,,,,
53118,食材,,,马苏里拉奶酪,,,,,,,,
53119,食材,,,酱烧葱花油,,,,,,,,
53120,食材,,,好人家番茄锅底,,,,,,,,
53123,食材,,,白色面团,,,,,,,,
53124,食材,,,黑色面团,,,,,,,,
53127,食材,,,肉桂粉,,,,,,,,
53129,食材,,,嫩茼蒿,,,,,,,,
53130,食材,,,小米辣,,,,,,,,
53131,食材,,,青芥末,,,,,,,,
53132,食材,,,小青菜,,,,,,,,
53133,食材,,,淀粉水,,,,,,,,
53135,食材,,,六月鲜柠檬蒸鱼酱油,,,,,,,,
53136,食材,,,味达美清香醋,,,,,,,,
53138,食材,,,甘汁园双碳白砂糖,,,,,,,,
53139,食材,,,豆沙馅,,,,,,,,
53141,食材,,,食用碱,,,,,,,,
53142,食材,,,鲜银耳,,,,,,,,
53144,食材,,,酵母粉,,,,,,,,
53146,食材,,,糖小朵零卡糖,,,,,,,,
53147,食材,,,巧克力酱,,,,,,,,
53149,食材,,,菠菜汁,,,,,,,,
53150,食材,,,原味酸奶,,,,,,,,
53152,食材,,,美国蔓越莓鲜果,,,,,,,,
53153,食材,,,美国蔓越莓果干,,,,,,,,
53154,食材,,,大芒果,,,,,,,,
53155,食材,,,糯米小圆子,,,,,,,,
53157,食材,,,全麦面粉,,,,,,,,
53158,食材,,,安琪酵母,,,,,,,,
53160,食材,,,麦片芝麻,,,,,,,,
53162,食材,,,青椒丝,,,,,,,,
53163,食材,,,红椒丝,,,,,,,,
53165,食材,,,香料包,,,,,,,,
53168,食材,,,大馒头,,,,,,,,
53170,食材,,,马苏里拉芝士,,,,,,,,
53174,食材,,,草鸡蛋,,,,,,,,
53176,食材,,,马苏里拉芝士碎,,,,,,,,
53178,食材,,,火腿碎,,,,,,,,
53179,食材,,,紫薯粉,,,,,,,,
53180,食材,,,南瓜粉,,,,,,,,
53182,食材,,,甜菜根汁,,,,,,,,
53183,食材,,,红豆沙馅,,,,,,,,
53184,食材,,,蓝莓,,,,,,,,
53185,食材,,,红心火龙果,,,,,,,,
53186,食材,,,小番茄,,,,,,,,
53188,食材,,,红心火龙果泥,,,,,,,,
53191,食材,,,蝶豆花,,,,,,,,
53193,食材,,,桂花干,,,,,,,,
53194,食材,,,小红辣椒,,,,,,,,
53196,食材,,,白馒头,,,,,,,,
53199,食材,,,婴儿奶酪,,,,,,,,
53200,食材,,,葱姜蒜,,,,,,,,
53201,食材,,,配菜,,,,,,,,
53205,食材,,,凉开水,,,,,,,,
53206,食材,,,新鲜基围虾,,,,,,,,
53207,食材,,,菠菜叶,,,,,,,,
53210,食材,,,甜馒头,,,,,,,,
53212,食材,,,戚风蛋糕胚,,,,,,,,
53213,食材,,,椰香海盐香缇奶油,,,,,,,,
53214,食材,,,茭瓜,,,,,,,,
53216,食材,,,芒果粉,,,,,,,,
53219,食材,,,绿叶青菜,,,,,,,,
53222,食材,,,黄油曲奇,,,,,,,,
53224,食材,,,海虹,,,,,,,,
53225,食材,,,辣根,,,,,,,,
53226,食材,,,新鲜柠檬汁,,,,,,,,
53227,食材,,,老醋,,,,,,,,
53230,食材,,,萝卜大根条,,,,,,,,
53232,食材,,,虾饺,,,,,,,,
53233,食材,,,红薯淀粉,,,,,,,,
53235,食材,,,猪肥肉,,,,,,,,
53237,食材,,,蔬菜叶,,,,,,,,
53239,食材,,,两餐北极甜虾,,,,,,,,
53242,食材,,,迷迭香,,,,,,,,
53244,食材,,,蒜蓉,,,,,,,,
53245,食材,,,牛排小块,,,,,,,,
53247,食材,,,料汁,,,,,,,,
53248,食材,,,土豆生粉,,,,,,,,
53250,食材,,,豆芽菜,,,,,,,,
53251,食材,,,玉米细粉,,,,,,,,
53252,食材,,,无核小枣,,,,,,,,
53254,食材,,,枣子,,,,,,,,
53257,食材,,,冻虾仁,,,,,,,,
53259,食材,,,椰青肉,,,,,,,,
53264,食材,,,小红薯,,,,,,,,
53265,食材,,,生姜大蒜,,,,,,,,
53270,食材,,,丑橘,,,,,,,,
53273,食材,,,蒸熟南瓜泥,,,,,,,,
53275,食材,,,剁椒,,,,,,,,
53276,食材,,,姜丝蒜末,,,,,,,,
53278,食材,,,青汁粉,,,,,,,,
53279,食材,,,粘米粉,,,,,,,,
53281,食材,,,麦仁,,,,,,,,
53283,食材,,,茶水,,,,,,,,
53284,食材,,,冰块,,,,,,,,
53287,食材,,,瘦肉片,,,,,,,,
53288,食材,,,瓠子,,,,,,,,
53289,食材,,,欧福蛋白液,,,,,,,,
53290,食材,,,淡盐生抽,,,,,,,,
53292,食材,,,芝麻香油,,,,,,,,
53293,食材,,,鲜虾虾,,,,,,,,
53294,食材,,,黑椒盐,,,,,,,,
53297,食材,,,紫色面团材料,,,,,,,,
53298,食材,,,绿色面团材料,,,,,,,,
53299,食材,,,菠菜粉,,,,,,,,
53300,食材,,,丘比蛋黄味沙拉酱,,,,,,,,
53303,食材,,,红米,,,,,,,,
53305,食材,,,免浸泡藜麦,,,,,,,,
53307,食材,,,蓝色面团,,,,,,,,
53308,食材,,,披萨饼底,,,,,,,,
53309,食材,,,袋装牛排,,,,,,,,
53310,食材,,,洋葱丝,,,,,,,,
53312,食材,,,辣味番茄意面酱,,,,,,,,
53313,食材,,,炼奶,,,,,,,,
53315,食材,,,pizza面饼,,,,,,,,
53316,食材,,,pizza酱,,,,,,,,
53317,食材,,,洋葱切丁,,,,,,,,
53318,食材,,,黑胡椒碎粒,,,,,,,,
53319,食材,,,pizza,,,,,,,,
53320,食材,,,马苏里拉干奶酪碎,,,,,,,,
53322,食材,,,红辣椒圈,,,,,,,,
53323,食材,,,披萨草,,,,,,,,
53324,食材,,,马苏里拉,,,,,,,,
53325,食材,,,派皮,,,,,,,,
53326,食材,,,苹果馅,,,,,,,,
53327,食材,,,派馅,,,,,,,,
53329,食材,,,烟熏脆皮肠,,,,,,,,
53330,食材,,,西芹菜,,,,,,,,
53331,食材,,,蕃茄,,,,,,,,
53332,食材,,,蕃茄酱,,,,,,,,
53334,食材,,,饼底,,,,,,,,
53335,食材,,,玉米酱,,,,,,,,
53337,食材,,,厚饼皮,,,,,,,,
53338,食材,,,奶酪意大利面酱,,,,,,,,
53339,食材,,,玉豆丁,,,,,,,,
53340,食材,,,紫甘蓝切丝,,,,,,,,
53341,食材,,,冬菇片,,,,,,,,
53342,食材,,,淡味奶酪,,,,,,,,
53345,食材,,,真鳕鱼,,,,,,,,
53346,食材,,,澳洲原切日式M3雪花牛排,,,,,,,,
53349,食材,,,提子,,,,,,,,
53351,食材,,,花甲,,,,,,,,
53353,食材,,,M9雪花牛排 ,,,,,,,,
53354,食材,,,紫苏,,,,,,,,
53364,食材,,,凉水,,,,,,,,
53366,食材,,,配方奶粉,,,,,,,,
53372,食材,,,嘉宝米粉,,,,,,,,
53375,食材,,,新鲜柠檬,,,,,,,,
53379,食材,,,黄小米,,,,,,,,
53381,食材,,,红苹果,,,,,,,,
53382,食材,,,白菜叶,,,,,,,,
53384,食材,,,温开水,,,,,,,,
53389,食材,,,含铁米粉,,,,,,,,
53391,食材,,,娃娃菜叶,,,,,,,,
53400,食材,,,新鲜豌豆,,,,,,,,
53403,食材,,,有机米粉,,,,,,,,
53405,食材,,,有机粥米,,,,,,,,
53406,食材,,,有机灰枣,,,,,,,,
53411,食材,,,番薯,,,,,,,,
53414,食材,,,豌豆米,,,,,,,,
53421,食材,,,小南瓜,,,,,,,,
53432,食材,,,杂米粥,,,,,,,,
53433,食材,,,卤豆干,,,,,,,,
53435,食材,,,婴幼儿配方奶粉,,,,,,,,
53436,食材,,,婴幼儿米粉,,,,,,,,
53438,食材,,,戈雅鱼汤,,,,,,,,
53440,食材,,,菜叶,,,,,,,,
53441,食材,,,生猪肝,,,,,,,,
53444,食材,,,婴儿奶粉,,,,,,,,
53445,食材,,,橙汁,,,,,,,,
53447,食材,,,银鳕鱼,,,,,,,,
53451,食材,,,黑芝麻核桃酱,,,,,,,,
53454,食材,,,莴笋叶,,,,,,,,
53456,食材,,,热米饭,,,,,,,,
53459,食材,,,白洋葱,,,,,,,,
53460,食材,,,三纹鱼骨,,,,,,,,
53461,食材,,,节骨,,,,,,,,
53464,食材,,,纯米粉,,,,,,,,
53466,食材,,,菜心嫩叶,,,,,,,,
53467,食材,,,熟蛋黄,,,,,,,,
53471,食材,,,新鲜玉米,,,,,,,,
53477,食材,,,颗粒面,,,,,,,,
53479,食材,,,猪肝粉,,,,,,,,
53484,食材,,,婴儿米粉,,,,,,,,
53485,食材,,,老酸奶,,,,,,,,
53486,食材,,,笨鸡蛋,,,,,,,,
53488,食材,,,糖粉,,,,,,,,
53490,食材,,,mm巧克力,,,,,,,,
53497,食材,,,香菇粉,,,,,,,,
53498,食材,,,碱面,,,,,,,,
53499,食材,,,上海青菜叶,,,,,,,,
53501,食材,,,姜酒,,,,,,,,
53502,食材,,,蛋糕层材料,,,,,,,,
53503,食材,,,无盐黄油,,,,,,,,
53504,食材,,,杏仁片,,,,,,,,
53505,食材,,,奶油夹层材料,,,,,,,,
53506,食材,,,全脂牛奶,,,,,,,,
53508,食材,,,淡花奶,,,,,,,,
53509,食材,,,冰塘,,,,,,,,
53511,食材,,,山药泥,,,,,,,,
53512,食材,,,鲜柠檬片,,,,,,,,
53513,食材,,,成品面疙瘩,,,,,,,,
53515,食材,,,速冻蛋挞皮,,,,,,,,
53517,食材,,,战斧羊排,,,,,,,,
53518,食材,,,李锦记薄盐味级鲜酱油,,,,,,,,
53519,食材,,,姜粉,,,,,,,,
53520,食材,,,鲜辣粉,,,,,,,,
53521,食材,,,大白菜心,,,,,,,,
53524,食材,,,马斯卡彭芝士,,,,,,,,
53525,食材,,,kahlua咖啡酒,,,,,,,,
53526,食材,,,防潮可可粉,,,,,,,,
53528,食材,,,马斯卡彭,,,,,,,,
53529,食材,,,手指饼干,,,,,,,,
53530,食材,,,白开水,,,,,,,,
53531,食材,,,低粉,,,,,,,,
