生产厂商:ID,:LABEL,name
34068,生产厂商,河南华峰正骨膏
34069,生产厂商,朗瑞
34070,生产厂商,海南制药厂葡萄糖酸锌片
34071,生产厂商,圣元曲安奈德益康唑乳膏
34072,生产厂商,康瑞保
34073,生产厂商,华润紫竹醋酸可的松片
34074,生产厂商,俞氏阿奇霉素颗粒
34075,生产厂商,上海原普同位素锝[99mT
34076,生产厂商,遂成药业红霉素软膏
34077,生产厂商,山西仟源美辛唑酮栓
34078,生产厂商,华润三九耳聋左慈丸
34079,生产厂商,伊贝特单硝酸异山梨酯胶囊
34080,生产厂商,吉林佳泰制药保胎灵
34081,生产厂商,吉林紫鑫般若抑亢丸
34082,生产厂商,宁夏紫荆花血尿胶囊
34083,生产厂商,河南润弘本草舒肝丸
34084,生产厂商,肝胆相照强肝片
34085,生产厂商,玉林消石片
34086,生产厂商,鞍山九天阿苯达唑片
34087,生产厂商,华润顺峰药业盐酸苯海拉明片
34088,生产厂商,大理白族自治州中药利胆排石
34089,生产厂商,楚雄云中小儿麻甘颗粒
34090,生产厂商,成都华神伏立康唑片
34091,生产厂商,荣昌制药肛泰栓
34092,生产厂商,吉林十誉药业三七活血丸
34093,生产厂商,春堂消癌平片
34094,生产厂商,广西方略石淋通颗粒
34095,生产厂商,百思特新血宝胶囊
34096,生产厂商,石家庄宇惠氯雷他定胶囊
34097,生产厂商,杭州国光药业乳酸左氧氟沙星
34098,生产厂商,宝芝林附桂骨痛颗粒
34099,生产厂商,活宁
34100,生产厂商,延边药业维D2乳酸钙片
34101,生产厂商,仁和堂肌苷片
34102,生产厂商,国瑞药业二甲双胍格列本脲片
34103,生产厂商,迪康长江制药人工牛黄甲硝唑
34104,生产厂商,康惠制药宫颈癌片
34105,生产厂商,西安利君甲氧氯普胺片
34106,生产厂商,双鹭药业紫杉醇注射液
34107,生产厂商,万森制药盐酸左氧氟沙星胶囊
34108,生产厂商,优克
34109,生产厂商,北京曙光药业盐酸雷尼替丁胶
34110,生产厂商,通脉颗粒
34111,生产厂商,烟台东诚大洋盐酸氨溴索分散
34112,生产厂商,天津中央药业阿替洛尔片
34113,生产厂商,柏林药业水牛角浓缩粉
34114,生产厂商,新和成药业盐酸特比萘芬乳膏
34115,生产厂商,葵花药业集团重庆小葵花儿童制
34116,生产厂商,喀什昆仑维吾尔消白软膏
34117,生产厂商,同溢堂益安宁丸
34118,生产厂商,兰州太宝十全大补丸
34119,生产厂商,广西麦克健丰制药夏桑菊颗粒
34120,生产厂商,俊宏固肾生发丸
34121,生产厂商,广西医科大学毛冬青片
34122,生产厂商,云南白药维生素B6注射液
34123,生产厂商,颐生堂维生素C片
34124,生产厂商,河北天成注射用过氧化碳酰胺
34125,生产厂商,上海禾丰尼可刹米注射液
34126,生产厂商,广东安诺阿奇霉素分散片
34127,生产厂商,飞云夏枯草膏
34128,生产厂商,美康药业复方右旋糖酐70滴
34129,生产厂商,沃华琥珀消石颗粒
34130,生产厂商,泰稳盐酸氟桂利嗪胶囊
34131,生产厂商,太极小金片
34132,生产厂商,长治三宝氨肽素片
34133,生产厂商,氯霉素片
34134,生产厂商,汕头美宝曲咪新乳膏
34135,生产厂商,太河注射用盐酸平阳霉素
34136,生产厂商,北京中惠盐酸二甲双胍肠溶片
34137,生产厂商,万通制药复方金钱草颗粒
34138,生产厂商,烟台鲁银利巴韦林含片
34139,生产厂商,伊春药业乳酸菌素片
34140,生产厂商,注射用醋酸亮丙瑞林微球
34141,生产厂商,佐今明百咳静糖浆
34142,生产厂商,第一生化乙酰谷酰胺注射液
34143,生产厂商,来索欣溶菌酶肠溶片
34144,生产厂商,诚济制药复方丹参片
34145,生产厂商,世福素
34146,生产厂商,辽宁海思科注射用甲泼尼龙琥
34147,生产厂商,上海中西甲巯咪唑片
34148,生产厂商,同仁堂安宫牛黄丸
34149,生产厂商,莱恩药业盐酸维拉帕米注射液
34150,生产厂商,云南植物药业注射用顺铂
34151,生产厂商,媛葆宁聚甲酚磺醛溶液
34152,生产厂商,鲁抗注射用头孢唑林钠
34153,生产厂商,莱博通尿嘧啶替加氟片
34154,生产厂商,浙江瑞新齐墩果酸片
34155,生产厂商,石药集团远大制药
34156,生产厂商,华西制药小儿生血糖浆
34157,生产厂商,倍恩
34158,生产厂商,天津力生碘化钾片
34159,生产厂商,恒健制药维生素B1片
34160,生产厂商,湖南金健乳酸钠林格注射液
34161,生产厂商,力比泰
34162,生产厂商,裕松源药业利巴韦林含片
34163,生产厂商,上海东海鱼肝油酸钠注射液
34164,生产厂商,重庆科瑞盐酸克林霉素胶囊
34165,生产厂商,齐索
34166,生产厂商,北京永康药业尼可刹米注射液
34167,生产厂商,辽源迪康药业盐酸二氧丙嗪片
34168,生产厂商,石药注射用头孢噻肟钠
34169,生产厂商,江苏精华制药羚羊角散
34170,生产厂商,星鲨制药三维鱼肝油乳
34171,生产厂商,大洋白癜风胶囊
34172,生产厂商,哈尔滨大洋抗栓胶囊
34173,生产厂商,燕京药业肾上腺色腙片
34174,生产厂商,五景药业利巴韦林滴眼液
34175,生产厂商,四川升和盐酸倍他司汀口服液
34176,生产厂商,诺金制药千柏鼻炎片
34177,生产厂商,焦作福瑞堂血尿胶囊
34178,生产厂商,辽宁天医生物甲状腺片
34179,生产厂商,苏州第壹盐酸硫必利片
34180,生产厂商,力邦特
34181,生产厂商,清润氯霉素滴眼液
34182,生产厂商,双吉制药盐酸金霉素眼膏
34183,生产厂商,四川中药利胆片
34184,生产厂商,天津中央药业环孢素软胶囊
34185,生产厂商,百维药业地巴唑片
34186,生产厂商,寿堂尼群地平片
34187,生产厂商,广西灵峰药业金鸡胶囊
34188,生产厂商,御本堂药业大枫子油
34189,生产厂商,山东信谊去甲斑蝥素片
34190,生产厂商,上海创诺紫杉醇注射液
34191,生产厂商,黑龙江天辰药业克林霉素磷酸
34192,生产厂商,同仁堂跌打丸
34193,生产厂商,哈药诺捷复方胆通胶囊
34194,生产厂商,圣元复方托吡卡胺滴眼液
34195,生产厂商,安贝特赖氨肌醇维B12口服
34196,生产厂商,福安药业集团注射用氢化可的
34197,生产厂商,蚌埠丰原涂山甘油氯化钠注射
34198,生产厂商,修正刺五加颗粒
34199,生产厂商,晨牌药业泮托拉唑钠肠溶胶囊
34200,生产厂商,浙江华圣爱诺姜颗粒
34201,生产厂商,北洲软皂
34202,生产厂商,国药集团武汉中联四药药业羟
34203,生产厂商,康尔佳制药宁心宝胶囊
34204,生产厂商,赛若金
34205,生产厂商,安徽国正溴丙胺太林片
34206,生产厂商,太原制药诺氟沙星胶囊
34207,生产厂商,浙江一新复方硫黄乳膏
34208,生产厂商,紫荆花药业苦参碱氯化钠注射
34209,生产厂商,承德燕峰盐酸阿普林定片
34210,生产厂商,北京顺鑫祥云盐酸胺碘酮片
34211,生产厂商,云南白药阿司匹林肠溶片
34212,生产厂商,仁济制药苯丙氨酯片
34213,生产厂商,通化惠康注射用降纤酶
34214,生产厂商,东北制药维生素B2片
34215,生产厂商,深圳海王阿奇霉素片
34216,生产厂商,马应龙药业龙珠软膏
34217,生产厂商,甘肃扶正甘油氯化钠注射液
34218,生产厂商,双燕牌氧化锌软膏
34219,生产厂商,广西万寿堂痔速宁胶囊
34220,生产厂商,万晟药业尼群地平片
34221,生产厂商,康恩贝盐酸倍他司汀口服液
34222,生产厂商,凯尔尼麦角林胶囊
34223,生产厂商,内蒙古蒙药克感额日敦片
34224,生产厂商,同盟药业注射用盐酸尼莫司汀
34225,生产厂商,贵州汉方雷公藤多苷片
34226,生产厂商,海神同洲阿奇霉素片
34227,生产厂商,人福药业注射用腺苷钴胺
34228,生产厂商,阿莫仙阿莫西林颗粒
34229,生产厂商,白云山何济公乌洛托品溶液
34230,生产厂商,苯妥英钠片
34231,生产厂商,艾力达
34232,生产厂商,嘉健肌苷片
34233,生产厂商,高邦曲咪新乳膏
34234,生产厂商,亚宝四川制药柳氮磺吡啶栓
34235,生产厂商,中央药业尼莫地平片
34236,生产厂商,福州海王福药维生素B2片
34237,生产厂商,黄海制药阿司匹林肠溶片
34238,生产厂商,白云山何济公风油精
34239,生产厂商,汉森制药人工牛黄甲硝唑胶囊
34240,生产厂商,大连天宇奥森维生素E软胶囊
34241,生产厂商,一格制药人胎盘片
34242,生产厂商,陕西兴邦宫颈癌片
34243,生产厂商,痔宁片
34244,生产厂商,奇星香砂胃痛散
34245,生产厂商,贵州汉方药业日舒安洗液
34246,生产厂商,威利坦
34247,生产厂商,东新药业复方环磷酰胺片
34248,生产厂商,欣得生
34249,生产厂商,海外制药转移因子胶囊
34250,生产厂商,天龙药业硫化钠薄荷脑溶液
34251,生产厂商,诺维诺制药醋酸奥曲肽注射液
34252,生产厂商,北京京丰制药集团诺氟沙星胶
34253,生产厂商,绿叶思科盐酸司来吉兰片
34254,生产厂商,中兴汉方维D2磷酸氢钙片
34255,生产厂商,振东紫杉醇注射液
34256,生产厂商,跃药业右旋糖酐40葡萄糖注
34257,生产厂商,黑龙江天宏除脂生发片
34258,生产厂商,颐生堂诺氟沙星胶囊
34259,生产厂商,深圳翰宇注射用生长抑素
34260,生产厂商,成都第一吡喹酮片
34261,生产厂商,广东华南扑米酮片
34262,生产厂商,东海制药三维鱼肝油乳
34263,生产厂商,恒健制药新霉素氟轻松乳膏
34264,生产厂商,北京四环科宝注射用胸腺肽
34265,生产厂商,西安天一秦昆右旋糖酐40葡
34266,生产厂商,白云山乌蛇止痒丸
34267,生产厂商,雄巴拉曲神水十味诃子丸
34268,生产厂商,湖南正清阿昔洛韦片
34269,生产厂商,山西亨瑞达氢氯噻嗪片
34270,生产厂商,仁民药业鸦胆子油口服乳液
34271,生产厂商,仁和堂双嘧达莫片
34272,生产厂商,力克雷
34273,生产厂商,通化惠康注射用胸腺肽
34274,生产厂商,冀南制药樟脑磺酸钠注射液
34275,生产厂商,三联制药消癌平片
34276,生产厂商,广州白云山光华肾肝宁胶囊
34277,生产厂商,江西南昌济生风痛灵
34278,生产厂商,钧安制药小儿麻甘颗粒
34279,生产厂商,珠海联邦布洛芬缓释胶囊
34280,生产厂商,葡立
34281,生产厂商,重庆科瑞陈香露白露片
34282,生产厂商,浙江天一堂益母草膏
34283,生产厂商,特苏安
34284,生产厂商,重庆迪康长江甘露醇注射液
34285,生产厂商,宜昌人福熊去氧胆酸片
34286,生产厂商,广西世彪复方鱼腥草片
34287,生产厂商,长春长红盐酸金刚烷胺糖浆
34288,生产厂商,中山市恒生药业复方胆通胶囊
34289,生产厂商,安徽万森维D2磷酸氢钙片
34290,生产厂商,宜昌长江阿奇霉素分散片
34291,生产厂商,纽兰药业雪梨膏
34292,生产厂商,湖北福人金身葡萄糖酸钙锌口
34293,生产厂商,扬州中宝甘油果糖注射液
34294,生产厂商,台城制药对乙酰氨基酚片
34295,生产厂商,哈药总厂甲硝唑芬布芬胶囊
34296,生产厂商,北京协和盐酸苯氨咪唑啉片
34297,生产厂商,十万山断血流分散片
34298,生产厂商,包头中药参桂理中丸
34299,生产厂商,山西恒大转移因子注射液
34300,生产厂商,卡孕
34301,生产厂商,合肥利民制药氯霉素滴眼液
34302,生产厂商,人民药业脑灵胶囊
34303,生产厂商,盖天力槐耳颗粒
34304,生产厂商,仲景明目地黄丸
34305,生产厂商,潜江制药阿奇霉素颗粒
34306,生产厂商,嘉宁健儿清解液
34307,生产厂商,长龙药业海昆肾喜胶囊
34308,生产厂商,上海玉瑞依托红霉素片
34309,生产厂商,银黄胶囊
34310,生产厂商,惠迪美沙拉嗪肠溶片
34311,生产厂商,广西梧州毛冬青注射液
34312,生产厂商,信谊倍他米松片
34313,生产厂商,鹤壁中药排毒清脂片
34314,生产厂商,天洋制药附子理中丸
34315,生产厂商,皇隆制药注射用乙酰谷酰胺
34316,生产厂商,赣南制药氯霉素片
34317,生产厂商,山西华康明目地黄丸
34318,生产厂商,松鹤制药胸腺肽注射液
34319,生产厂商,万高药业羟苯磺酸钙分散片
34320,生产厂商,海王福药盐酸洛贝林注射液
34321,生产厂商,浙江震元硫酸西索米星注射液
34322,生产厂商,珍视明氧氟沙星滴眼液
34323,生产厂商,吉林华侨跌打丸
34324,生产厂商,艾韦达
34325,生产厂商,南京同仁堂天王补心丸
34326,生产厂商,佐定
34327,生产厂商,山西太原阿替洛尔片
34328,生产厂商,衡阳紫光古汉硝酸益康唑乳膏
34329,生产厂商,隆中药业石淋通颗粒
34330,生产厂商,大宁堂茴香橘核丸
34331,生产厂商,吉林双药药业吡拉西坦胶囊
34332,生产厂商,齐都药业甲硝唑氯化钠注射液
34333,生产厂商,凯因益生
34334,生产厂商,长春长红人工牛黄甲硝唑胶囊
34335,生产厂商,豪克盐酸左氧氟沙星胶囊
34336,生产厂商,恒健制药复合维生素B片
34337,生产厂商,彼迪药业奋乃静片
34338,生产厂商,众生药业盐酸左旋咪唑糖浆
34339,生产厂商,湘江药业蒙脱石散
34340,生产厂商,石家庄华新红霉素肠溶片
34341,生产厂商,浙江京新左乙拉西坦片
34342,生产厂商,哈药三精吡拉西坦注射液
34343,生产厂商,湖北东信蛇胆川贝液
34344,生产厂商,国药国瑞注射用头孢他啶
34345,生产厂商,江西滕王阁补中益气合剂
34346,生产厂商,赐尔泰
34347,生产厂商,大德药业阿奇霉素肠溶片
34348,生产厂商,恒诚制药金银花露
34349,生产厂商,星昊药业注射用胸腺肽
34350,生产厂商,山西德元堂贞芪扶正颗粒
34351,生产厂商,四川美大康华康碳酸氢钠注射
34352,生产厂商,唐山利康哈西奈德溶液
34353,生产厂商,东信医药盐酸洛美沙星片
34354,生产厂商,金钱草颗粒
34355,生产厂商,永定制药百咳静糖浆
34356,生产厂商,蓉生逸普
34357,生产厂商,方盛制药元七骨痛酊
34358,生产厂商,桑海喷托维林氯化铵糖浆
34359,生产厂商,广春药业盐酸氨溴索葡萄糖注
34360,生产厂商,天津金世乙酰唑胺片
34361,生产厂商,北京万生药业氯沙坦钾氢氯噻
34362,生产厂商,牡丹江灵泰藻酸双酯钠片
34363,生产厂商,阿苯达唑片
34364,生产厂商,邦民制药复方愈创木酚磺酸钾
34365,生产厂商,宏兴制药十香丸
34366,生产厂商,四川峨嵋山独一味颗粒
34367,生产厂商,昆明宇斯碳酸氢钠注射液
34368,生产厂商,白云山利胆排石片
34369,生产厂商,永光制药双氯芬酸钠滴眼液
34370,生产厂商,黑龙江济仁药业降脂宁颗粒
34371,生产厂商,汉堂生物制药小儿四维葡钙颗
34372,生产厂商,圣泰血栓通注射液
34373,生产厂商,孔府制药芩连片
34374,生产厂商,长春海外制药复方青黛片
34375,生产厂商,牡丹江灵泰扑米酮片
34376,生产厂商,星斗药业复合维生素B片
34377,生产厂商,时珍康氧化锌软膏
34378,生产厂商,默克雪兰诺注射用重组人生长
34379,生产厂商,华南牌甲巯咪唑片
34380,生产厂商,山西新星制药羧甲司坦片
34381,生产厂商,河南远大生物人用狂犬病疫苗
34382,生产厂商,山西华康小儿咳喘灵颗粒
34383,生产厂商,天天明制药硫酸卡那霉素滴眼
34384,生产厂商,新和成醋酸曲安奈德尿素软膏
34385,生产厂商,海南日中天头孢呋辛酯胶囊
34386,生产厂商,美多芭
34387,生产厂商,宇德制药醋酸泼尼松片
34388,生产厂商,兰州佛慈补中益气丸
34389,生产厂商,江西青春康源养血当归糖浆
34390,生产厂商,青阳盐酸左旋咪唑片
34391,生产厂商,日本株式会社盐酸沙丙蝶呤片
34392,生产厂商,力生制药去痛片
34393,生产厂商,东信氟康唑片
34394,生产厂商,冯了性小活络丸
34395,生产厂商,中泰药业羚羊感冒片
34396,生产厂商,泽宁
34397,生产厂商,吉林万通药业关节止痛膏
34398,生产厂商,浙江康乐甘露醇注射液
34399,生产厂商,纽兰药业硝酸咪康唑栓
34400,生产厂商,宁波大红鹰氟哌啶醇片
34401,生产厂商,石家庄万和跌打丸
34402,生产厂商,太阳利胆排石片
34403,生产厂商,安徽万森盐酸左氧氟沙星胶囊
34404,生产厂商,冯了性抱龙丸
34405,生产厂商,润泽紫花药业紫花烧伤膏
34406,生产厂商,药都制药明目地黄丸
34407,生产厂商,国康药业消癌平片
34408,生产厂商,河北智同生物注射用复方甘草
34409,生产厂商,北京国医堂强肝糖浆
34410,生产厂商,北京御生堂补中益气丸
34411,生产厂商,陕西君寿堂炎立消胶囊
34412,生产厂商,成都一药氢化可的松注射液
34413,生产厂商,修正保心宁片
34414,生产厂商,通化长城药业磷霉素钙片
34415,生产厂商,上海禾丰盐酸罗哌卡因注射液
34416,生产厂商,江苏远恒聚甲酚磺醛阴道栓
34417,生产厂商,江西南昌小儿硫酸亚铁糖浆
34418,生产厂商,白云山跌打万花油
34419,生产厂商,琦宁复方倍氯米松樟脑乳膏
34420,生产厂商,湖北远大天天明苄达赖氨酸滴
34421,生产厂商,君寿堂复明胶囊
34422,生产厂商,巨先酒石酸美托洛尔片
34423,生产厂商,善唯达
34424,生产厂商,华北制药翁沥通胶囊
34425,生产厂商,昊邦草乌甲素片
34426,生产厂商,山西云鹏制药盐酸左旋咪唑片
34427,生产厂商,四川制药制剂利福平胶囊
34428,生产厂商,诚信制药接骨续筋片
34429,生产厂商,潜江制药利巴韦林滴眼液
34430,生产厂商,山西云鹏氨茶碱片
34431,生产厂商,莱达制药消炎利胆片
34432,生产厂商,海力制药金胆片
34433,生产厂商,振东泰盛注射用硫酸长春新碱
34434,生产厂商,博士达药业金钱草片
34435,生产厂商,临汾宝珠马来酸氯苯那敏片
34436,生产厂商,隆中药业宁心宝胶囊
34437,生产厂商,河南金不换补中益气丸
34438,生产厂商,同仁堂调经促孕丸
34439,生产厂商,保利捷红金消结片
34440,生产厂商,桔王药业红花逍遥颗粒
34441,生产厂商,科芬汀
34442,生产厂商,青岛百洋制药甘露聚糖肽片
34443,生产厂商,成都锦华盐酸乙胺丁醇片
34444,生产厂商,青岛海汇胰岛素注射液
34445,生产厂商,陕西东泰制药乳宁片
34446,生产厂商,石药欧意枸橼酸喷托维林片
34447,生产厂商,英路因
34448,生产厂商,江苏颐海茴香橘核丸
34449,生产厂商,海普林
34450,生产厂商,华南牌地塞米松片
34451,生产厂商,梓橦宫清凉油
34452,生产厂商,佳辰复方肝浸膏片
34453,生产厂商,中化联合制药注射用单磷酸阿
34454,生产厂商,山东凤凰制药注射用培美曲塞
34455,生产厂商,天津金耀尼可刹米注射液
34456,生产厂商,天方药业肌醇烟酸酯片
34457,生产厂商,三联药业莪术油注射液
34458,生产厂商,万岁药业骨筋丸胶囊
34459,生产厂商,湖北广济维生素B2片
34460,生产厂商,白云山光华复合维生素B片
34461,生产厂商,海南制药一厂谷维素片
34462,生产厂商,颐生堂维生素B6片
34463,生产厂商,内蒙古大唐茴香橘核丸
34464,生产厂商,广西圣特石淋通颗粒
34465,生产厂商,斯达制药甲钴胺注射液
34466,生产厂商,康缘药业心脑欣丸
34467,生产厂商,四川制药制剂注射用头孢呋辛
34468,生产厂商,修正熊胆开明片
34469,生产厂商,朗致金刚片
34470,生产厂商,丽珠利民桂利嗪片
34471,生产厂商,四川禾邦阳光小儿感冒颗粒
34472,生产厂商,富诗坦
34473,生产厂商,河南兴源通脉颗粒
34474,生产厂商,南少林药业苦参碱氯化钠注射
34475,生产厂商,通化茂祥司莫司汀胶囊
34476,生产厂商,北京四环制药马来酸桂哌齐特
34477,生产厂商,亚太药业注射用头孢呋辛钠
34478,生产厂商,康福药业妇康宁片
34479,生产厂商,吉林恒金药业强力康颗粒
34480,生产厂商,信谊天平硝苯地平片
34481,生产厂商,醋酸地塞米松片
34482,生产厂商,美丰
34483,生产厂商,广州白云山光华健肝灵胶囊
34484,生产厂商,桐菊愈裂贴膏
34485,生产厂商,舒丽启能
34486,生产厂商,致君
34487,生产厂商,白云山中一鹤蟾片
34488,生产厂商,哈药诺捷前列舒乐胶囊
34489,生产厂商,广仁香菇菌多糖片
34490,生产厂商,阿咪康氨茶碱缓释片
34491,生产厂商,江苏振国药业依托泊苷注射液
34492,生产厂商,威凡
34493,生产厂商,吉林万通药业维生素E软胶囊
34494,生产厂商,润弘制药氯霉素注射液
34495,生产厂商,天益堂小儿化毒散
34496,生产厂商,爱咪特
34497,生产厂商,济南永宁氨苯蝶啶片
34498,生产厂商,运佳黄浦碘酊
34499,生产厂商,金络
34500,生产厂商,山西国润苯妥英钠片
34501,生产厂商,朗致集团硫酸庆大霉素注射液
34502,生产厂商,成都平原药业葛根素注射液
34503,生产厂商,运佳黄浦阿昔洛韦滴眼液
34504,生产厂商,浙江医药乙酰螺旋霉素片
34505,生产厂商,一舒
34506,生产厂商,沈阳一药氧氟沙星片
34507,生产厂商,呼伦贝尔松鹿醒脑安神片
34508,生产厂商,北京万辉双鹤硬脂酸红霉素片
34509,生产厂商,珍怡
34510,生产厂商,日中天头孢地尼分散片
34511,生产厂商,河北一品制药异氟烷
34512,生产厂商,太原药业曲克芦丁片
34513,生产厂商,仙河药业复方青黛丸
34514,生产厂商,上海信谊维生素B2片
34515,生产厂商,瑞森药业盐酸海索那林片
34516,生产厂商,三才石岐制药醋酸泼尼松片
34517,生产厂商,天津东方广诚过氧化氢溶液
34518,生产厂商,瑞新药业曲匹布通片
34519,生产厂商,太极绵阳制药石淋通颗粒
34520,生产厂商,北京燕京肌醇烟酸酯片
34521,生产厂商,扬州星斗复合维生素B片
34522,生产厂商,松鹿乌龙养血胶囊
34523,生产厂商,四川远大蜀阳静注人免疫球蛋
34524,生产厂商,威克
34525,生产厂商,海南绿岛复方八维甲睾酮胶囊
34526,生产厂商,帕迪星
34527,生产厂商,太宝制药安神补心丸
34528,生产厂商,鹤鸣山制药丁酸氢化可的松乳
34529,生产厂商,帮备
34530,生产厂商,绿金子药业硫酸软骨素片
34531,生产厂商,临汾宝珠布洛芬片
34532,生产厂商,天安堂乳酸菌素片
34533,生产厂商,北京曙光羧甲司坦片
34534,生产厂商,龙月氨甲环酸注射液
34535,生产厂商,仁和堂甲氧氯普胺片
34536,生产厂商,加简
34537,生产厂商,北京四环科宝注射用七叶皂苷
34538,生产厂商,南京天朗消旋山莨菪碱滴眼液
34539,生产厂商,浙江安贝特赖氨肌醇维B12
34540,生产厂商,吉春制药肤痒颗粒
34541,生产厂商,爱活胆通
34542,生产厂商,永昇生化硫酸锌糖浆
34543,生产厂商,河北一品盐酸罗哌卡因注射液
34544,生产厂商,中化联合制药注射用氨酪酸
34545,生产厂商,山西黄河独一味软胶囊
34546,生产厂商,美天福
34547,生产厂商,方大肝加欣片
34548,生产厂商,森克
34549,生产厂商,北京双吉吲哚美辛软膏
34550,生产厂商,湖北科伦盐酸苯海拉明注射液
34551,生产厂商,亚邦强生药业头孢氨苄胶囊
34552,生产厂商,易克双氯芬酸钠缓释胶囊
34553,生产厂商,弗米特
34554,生产厂商,河南九势制药枸橼酸铋钾颗粒
34555,生产厂商,蒙药桔梗八味颗粒
34556,生产厂商,金太阳生化氯霉素片
34557,生产厂商,上海长城双嘧达莫片
34558,生产厂商,四川秋麟轻身消胖丸
34559,生产厂商,心诚药业藿香正气片
34560,生产厂商,万乐乌苯美司片
34561,生产厂商,新和成药业复方醋酸地塞米松
34562,生产厂商,武汉爱民维生素B6注射液
34563,生产厂商,益欣雪
34564,生产厂商,鼎炉八宝丹胶囊
34565,生产厂商,万胜生精片
34566,生产厂商,哈尔滨乐泰和络舒肝胶囊
34567,生产厂商,北京赛升脱氧核苷酸钠注射液
34568,生产厂商,龙泰制药脑血栓片
34569,生产厂商,迈迪复方消痔栓
34570,生产厂商,陕西医药参芪升阳补血胶囊
34571,生产厂商,辽源誉隆亚东抑亢丸
34572,生产厂商,宏兴制药利胆片
34573,生产厂商,通化万通调经养颜片
34574,生产厂商,太原振兴硝酸异山梨酯片
34575,生产厂商,同济现代医药复方碳酸钙颗粒
34576,生产厂商,欣泽
34577,生产厂商,利能康泰注射用盐酸克林霉素
34578,生产厂商,广州柏赛罗注射用头孢噻肟钠
34579,生产厂商,山东明仁福瑞达高锰酸钾外用
34580,生产厂商,仁和药业乙酰螺旋霉素片
34581,生产厂商,江苏远恒甲硝唑氯化钠注射液
34582,生产厂商,贵州天地药业葡萄糖注射液
34583,生产厂商,山西国润肌醇烟酸酯片
34584,生产厂商,北京中新二维葡醛内酯片
34585,生产厂商,江苏九旭盐酸丁卡因注射液
34586,生产厂商,宁波大红鹰硫酸锌片
34587,生产厂商,吉林东方制药枸橼酸喷托维林
34588,生产厂商,江苏云阳盐酸普萘洛尔片
34589,生产厂商,欣普风
34590,生产厂商,益富清
34591,生产厂商,速高捷小牛血去蛋白提取物眼
34592,生产厂商,江西天施康中药健儿糖浆
34593,生产厂商,格拉丹东药业十八味党参丸
34594,生产厂商,兆敏欣
34595,生产厂商,陕西步长中风回春胶囊
34596,生产厂商,莹润氨碘肽滴眼液
34597,生产厂商,重庆佳辰多酶片
34598,生产厂商,史克肠虫清
34599,生产厂商,吉林辉南辉发复方环磷酰胺片
34600,生产厂商,君碧莎前列安通胶囊
34601,生产厂商,红霉素眼膏
34602,生产厂商,江西海尔思抗宫炎片
34603,生产厂商,湖北中佳盐酸洛美沙星片
34604,生产厂商,蓉生药业静注人免疫球蛋白
34605,生产厂商,莎普爱思盐酸氨溴索葡萄糖注
34606,生产厂商,海外妇炎康丸
34607,生产厂商,上海旭东海普塞替派注射液
34608,生产厂商,仲景天王补心丸
34609,生产厂商,太宝制药济生橘核丸
34610,生产厂商,武田药品注射用醋酸亮丙瑞林
34611,生产厂商,大洋制药止痛化癥颗粒
34612,生产厂商,百善为民抗栓胶囊
34613,生产厂商,天原药业连翘败毒丸
34614,生产厂商,江苏联环碳酸锂片
34615,生产厂商,罗浮山国药羚羊感冒片
34616,生产厂商,达士明
34617,生产厂商,吉林高邈药业安乐片
34618,生产厂商,湘泉药业陈香露白露片
34619,生产厂商,大红鹰药业托吡卡胺滴眼液
34620,生产厂商,成都一药双氯芬酸钠肠溶片
34621,生产厂商,协和制药血尿胶囊
34622,生产厂商,白云山制药总厂普卢利沙星片
34623,生产厂商,同仁堂制药厂茴香橘核丸
34624,生产厂商,通化金马消癌平片
34625,生产厂商,迪皿盐酸左西替利嗪口服溶液
34626,生产厂商,华北制药吡嗪酰胺片
34627,生产厂商,昆明积大制药曲安奈德注射液
34628,生产厂商,好护士乳癖消胶囊
34629,生产厂商,大同云岗地巴唑片
34630,生产厂商,河南济源济世补中益气丸
34631,生产厂商,关东药业茶碱缓释片
34632,生产厂商,信谊盐酸阿米替林片
34633,生产厂商,利君制药奥美拉唑肠溶胶囊
34634,生产厂商,中联氯化钾缓释片
34635,生产厂商,天津力生制药西咪替丁片
34636,生产厂商,湖南科伦甘油果糖氯化钠注射
34637,生产厂商,武汉普生注射用七叶皂苷钠
34638,生产厂商,丽珠制药苯磺酸氨氯地平胶囊
34639,生产厂商,中山恒生银黄胶囊
34640,生产厂商,远大医药酒石酸美托洛尔注射
34641,生产厂商,白云山医罗红霉素分散片
34642,生产厂商,海南澳美华消癌平片
34643,生产厂商,必康心荣葡萄糖酸锌片
34644,生产厂商,乐仁堂通脉养心丸
34645,生产厂商,龙菲刻百癣夏塔热片
34646,生产厂商,静安制药贞芪扶正颗粒
34647,生产厂商,天天明制药诺氟沙星滴眼液
34648,生产厂商,济川药业朴实颗粒
34649,生产厂商,长红制药双氯芬酸钠肠溶片
34650,生产厂商,通化金马骨刺消痛胶囊
34651,生产厂商,成博士参花消渴茶
34652,生产厂商,吉林瑞隆降糖胶囊
34653,生产厂商,南少林药业硫酸锌糖浆
34654,生产厂商,山东方健夏枯草膏
34655,生产厂商,成都倍特阿米卡星滴眼液
34656,生产厂商,誉隆亚东药业复方吡拉西坦脑
34657,生产厂商,黑龙江天辰药业维胺酯维E乳
34658,生产厂商,东宝五药抑亢丸
34659,生产厂商,海之元
34660,生产厂商,蜀中三七片
34661,生产厂商,布累迪宁
